"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT"
"01/12/2022","13:50:00","113.700,0305","113.792,0456","113.572,2317","113.756,2619","104.710,0000"
"01/12/2022","13:45:00","113.822,7173","113.868,7249","113.689,8066","113.705,1424","104.710,0000"
"01/12/2022","13:40:00","113.899,3966","113.940,2922","113.781,8217","113.827,8293","104.710,0000"
"01/12/2022","13:35:00","113.960,7400","114.001,6356","113.812,4934","113.899,3966","104.710,0000"
"01/12/2022","13:30:00","113.889,1727","113.986,2998","113.827,8293","113.960,7400","104.710,0000"
"01/12/2022","13:25:00","113.924,9563","113.996,5237","113.884,0607","113.894,2846","104.710,0000"
"01/12/2022","13:20:00","113.894,2846","113.970,9639","113.878,9488","113.919,8444","104.710,0000"
"01/12/2022","13:15:00","113.889,1727","113.930,0683","113.746,0380","113.894,2846","104.710,0000"
"01/12/2022","13:10:00","113.858,5010","113.965,8520","113.786,9336","113.894,2846","104.710,0000"
"01/12/2022","13:05:00","113.955,6280","113.986,2998","113.812,4934","113.858,5010","104.710,0000"
"01/12/2022","13:00:00","113.894,2846","114.032,3073","113.812,4934","113.955,6280","104.710,0000"
"01/12/2022","12:55:00","113.802,2695","113.955,6280","113.689,8066","113.899,3966","104.710,0000"
"01/12/2022","12:50:00","113.838,0532","113.843,1651","113.628,4631","113.797,1575","104.710,0000"
"01/12/2022","12:45:00","113.628,4631","113.853,3890","113.562,0078","113.832,9412","104.710,0000"
"01/12/2022","12:40:00","113.786,9336","113.786,9336","113.505,7763","113.628,4631","104.710,0000"
"01/12/2022","12:35:00","113.843,1651","113.873,8368","113.720,4783","113.781,8217","104.710,0000"
"01/12/2022","12:30:00","113.766,4858","113.904,5085","113.633,5751","113.843,1651","104.710,0000"
"01/12/2022","12:25:00","114.068,0910","114.190,7778","113.756,2619","113.761,3739","104.710,0000"
"01/12/2022","12:20:00","114.354,3603","114.425,9276","113.950,5161","114.068,0910","104.710,0000"
"01/12/2022","12:15:00","114.410,5918","114.451,4874","114.175,4420","114.354,3603","104.710,0000"
"01/12/2022","12:10:00","114.793,9881","114.793,9881","114.313,4647","114.405,4798","104.710,0000"
"01/12/2022","12:05:00","114.799,1001","114.932,0108","114.707,0850","114.788,8762","104.710,0000"
"01/12/2022","12:00:00","114.850,2196","114.932,0108","114.650,8535","114.793,9881","104.710,0000"
"01/12/2022","11:55:00","114.850,2196","114.947,3467","114.763,3164","114.855,3316","104.710,0000"
"01/12/2022","11:50:00","114.753,0925","114.967,7945","114.640,6296","114.850,2196","104.710,0000"
"01/12/2022","11:45:00","114.528,1666","114.768,4284","114.466,8232","114.753,0925","104.710,0000"
"01/12/2022","11:40:00","114.466,8232","114.635,5176","114.410,5918","114.528,1666","104.710,0000"
"01/12/2022","11:35:00","114.456,5993","114.538,3905","114.303,2408","114.466,8232","104.710,0000"
"01/12/2022","11:30:00","114.584,3981","114.829,7718","114.405,4798","114.451,4874","104.710,0000"
"01/12/2022","11:25:00","114.640,6296","114.768,4284","114.558,8384","114.579,2862","104.710,0000"
"01/12/2022","11:20:00","114.512,8308","114.671,3013","114.441,2635","114.635,5176","104.710,0000"
"01/12/2022","11:15:00","114.599,7340","114.630,4057","114.390,1439","114.517,9427","104.710,0000"
"01/12/2022","11:10:00","114.666,1893","114.701,9730","114.512,8308","114.594,6220","104.710,0000"
"01/12/2022","11:05:00","114.420,8157","114.686,6371","114.385,0320","114.671,3013","104.710,0000"
"01/12/2022","11:00:00","114.415,7037","114.517,9427","114.333,9125","114.420,8157","104.710,0000"
"01/12/2022","10:55:00","114.364,5842","114.548,6144","114.267,4571","114.415,7037","104.710,0000"
"01/12/2022","10:50:00","114.267,4571","114.395,2559","114.170,3300","114.364,5842","104.710,0000"
"01/12/2022","10:45:00","114.466,8232","114.507,7188","114.257,2332","114.272,5691","104.710,0000"
"01/12/2022","10:40:00","114.594,6220","114.860,4435","114.451,4874","114.466,8232","104.710,0000"
"01/12/2022","10:35:00","114.482,1591","114.655,9654","114.252,1212","114.594,6220","104.710,0000"
"01/12/2022","10:30:00","114.185,6659","114.589,5101","114.078,3149","114.482,1591","104.710,0000"
"01/12/2022","10:25:00","114.379,9200","114.451,4874","114.170,3300","114.190,7778","104.710,0000"
"01/12/2022","10:20:00","114.456,5993","114.528,1666","114.369,6961","114.379,9200","104.710,0000"
"01/12/2022","10:15:00","114.226,5615","114.538,3905","114.185,6659","114.456,5993","104.710,0000"
"01/12/2022","10:10:00","114.328,8005","114.415,7037","114.139,6583","114.226,5615","104.710,0000"
"01/12/2022","10:05:00","114.497,4949","114.579,2862","114.303,2408","114.333,9125","104.710,0000"
"01/12/2022","10:00:00","114.548,6144","114.635,5176","114.461,7113","114.497,4949","104.710,0000"
"01/12/2022","09:55:00","114.676,4132","114.732,6447","114.523,0547","114.548,6144","104.710,0000"
"01/12/2022","09:50:00","114.574,1742","114.747,9806","114.558,8384","114.671,3013","104.710,0000"
"01/12/2022","09:45:00","114.589,5101","114.650,8535","114.517,9427","114.579,2862","104.710,0000"
"01/12/2022","09:40:00","114.528,1666","114.630,4057","114.502,6069","114.584,3981","104.710,0000"
"01/12/2022","09:35:00","114.446,3754","114.569,0623","114.410,5918","114.528,1666","104.710,0000"
"01/12/2022","09:30:00","114.441,2635","114.512,8308","114.405,4798","114.441,2635","104.710,0000"
"01/12/2022","09:25:00","114.410,5918","114.446,3754","114.344,1364","114.446,3754","104.710,0000"
"01/12/2022","09:20:00","114.441,2635","114.533,2786","114.323,6886","114.410,5918","104.710,0000"
"01/12/2022","09:15:00","114.589,5101","114.609,9579","114.436,1515","114.436,1515","104.710,0000"
"01/12/2022","09:10:00","114.747,9806","114.809,3240","114.528,1666","114.589,5101","104.710,0000"
"01/12/2022","09:05:00","114.845,1076","115.070,0335","114.727,5328","114.742,8686","104.710,0000"
"01/12/2022","09:00:00","115.018,9140","115.213,1682","114.778,6523","114.839,9957","104.710,0000"
"30/11/2022","18:30:00","115.581,2287","115.581,2287","115.581,2287","115.581,2287","104.710,0000"
"30/11/2022","18:20:00","115.473,8777","115.530,1092","115.392,0865","115.530,1092","104.710,0000"
"30/11/2022","18:15:00","115.279,6235","115.519,8853","115.264,2877","115.473,8777","104.710,0000"
"30/11/2022","18:10:00","115.274,5116","115.325,6311","115.080,2574","115.279,6235","104.710,0000"
"30/11/2022","18:05:00","115.264,2877","115.530,1092","115.213,1682","115.274,5116","104.710,0000"
"30/11/2022","18:00:00","115.070,0335","115.274,5116","115.054,6977","115.269,3996","104.710,0000"
"30/11/2022","17:55:00","115.172,2726","115.223,3921","115.034,2499","115.070,0335","104.710,0000"
"30/11/2022","17:50:00","115.182,4965","115.289,8475","115.116,0411","115.177,3845","104.710,0000"
"30/11/2022","17:45:00","115.167,1606","115.269,3996","115.105,8172","115.177,3845","104.710,0000"
"30/11/2022","17:40:00","115.213,1682","115.213,1682","115.070,0335","115.162,0487","104.710,0000"
"30/11/2022","17:35:00","115.274,5116","115.305,1833","115.105,8172","115.213,1682","104.710,0000"
"30/11/2022","17:30:00","115.254,0638","115.300,0714","115.029,1379","115.274,5116","104.710,0000"
"30/11/2022","17:25:00","115.248,9518","115.392,0865","115.218,2801","115.259,1757","104.710,0000"
"30/11/2022","17:20:00","115.034,2499","115.320,5192","115.013,8021","115.248,9518","104.710,0000"
"30/11/2022","17:15:00","114.926,8989","115.136,4889","114.870,6674","115.029,1379","104.710,0000"
"30/11/2022","17:10:00","114.707,0850","114.998,4662","114.691,7491","114.926,8989","104.710,0000"
"30/11/2022","17:05:00","114.717,3089","114.901,3391","114.625,2937","114.707,0850","104.710,0000"
"30/11/2022","17:00:00","114.344,1364","114.722,4208","114.298,1288","114.717,3089","104.710,0000"
"30/11/2022","16:55:00","114.308,3527","114.385,0320","114.231,6734","114.344,1364","104.710,0000"
"30/11/2022","16:50:00","114.134,5464","114.395,2559","114.108,9866","114.308,3527","104.710,0000"
"30/11/2022","16:45:00","114.190,7778","114.267,4571","114.068,0910","114.134,5464","104.710,0000"
"30/11/2022","16:40:00","114.241,8973","114.344,1364","114.093,6507","114.190,7778","104.710,0000"
"30/11/2022","16:35:00","114.431,0396","114.446,3754","114.206,1137","114.236,7854","104.710,0000"
"30/11/2022","16:30:00","114.333,9125","114.471,9352","114.282,7930","114.431,0396","104.710,0000"
"30/11/2022","16:25:00","114.293,0169","114.543,5025","114.272,5691","114.328,8005","104.710,0000"
"30/11/2022","16:20:00","114.558,8384","114.569,0623","114.252,1212","114.293,0169","104.710,0000"
"30/11/2022","16:15:00","114.277,6810","114.579,2862","114.226,5615","114.553,7264","104.710,0000"
"30/11/2022","16:10:00","114.195,8898","114.390,1439","114.160,1061","114.272,5691","104.710,0000"
"30/11/2022","16:05:00","114.395,2559","114.436,1515","114.165,2181","114.195,8898","104.710,0000"
"30/11/2022","16:00:00","114.293,0169","114.461,7113","114.287,9049","114.400,3678","104.710,0000"
"30/11/2022","15:55:00","114.022,0834","114.333,9125","113.986,2998","114.298,1288","104.710,0000"
"30/11/2022","15:50:00","113.950,5161","114.062,9790","113.817,6054","114.027,1954","104.710,0000"
"30/11/2022","15:45:00","114.185,6659","114.267,4571","113.746,0380","113.945,4041","104.710,0000"
"30/11/2022","15:40:00","114.497,4949","114.558,8384","114.073,2029","114.185,6659","104.710,0000"
"30/11/2022","15:35:00","113.955,6280","114.533,2786","113.950,5161","114.497,4949","104.710,0000"
"30/11/2022","15:30:00","113.720,4783","114.333,9125","113.597,7914","113.960,7400","104.710,0000"
"30/11/2022","15:25:00","113.822,7173","113.832,9412","113.684,6946","113.715,3663","104.710,0000"
"30/11/2022","15:20:00","113.720,4783","113.878,9488","113.664,2468","113.827,8293","104.710,0000"
"30/11/2022","15:15:00","113.848,2771","113.853,3890","113.613,1273","113.725,5902","104.710,0000"
"30/11/2022","15:10:00","113.889,1727","113.924,9563","113.766,4858","113.853,3890","104.710,0000"
"30/11/2022","15:05:00","113.623,3512","113.945,4041","113.577,3436","113.894,2846","104.710,0000"
"30/11/2022","15:00:00","113.469,9926","113.705,1424","113.434,2090","113.628,4631","104.710,0000"
"30/11/2022","14:55:00","113.362,6416","113.480,2165","113.260,4026","113.469,9926","104.710,0000"
"30/11/2022","14:50:00","113.418,8731","113.454,6568","113.352,4177","113.367,7536","104.710,0000"
"30/11/2022","14:45:00","113.372,8656","113.454,6568","113.326,8580","113.423,9851","104.710,0000"
"30/11/2022","14:40:00","113.147,9397","113.439,3209","113.137,7158","113.367,7536","104.710,0000"
"30/11/2022","14:35:00","113.393,3134","113.398,4253","113.076,3723","113.142,8277","104.710,0000"
"30/11/2022","14:30:00","113.608,0153","113.643,7990","113.367,7536","113.388,2014","104.710,0000"
"30/11/2022","14:25:00","113.659,1348","113.715,3663","113.541,5600","113.608,0153","104.710,0000"
"30/11/2022","14:20:00","113.705,1424","113.771,5978","113.597,7914","113.664,2468","104.710,0000"
"30/11/2022","14:15:00","114.006,7476","114.011,8595","113.664,2468","113.710,2544","104.710,0000"
"30/11/2022","14:10:00","114.047,6432","114.093,6507","113.960,7400","114.006,7476","104.710,0000"
"30/11/2022","14:05:00","114.359,4722","114.379,9200","113.970,9639","114.047,6432","104.710,0000"
"30/11/2022","14:00:00","114.425,9276","114.528,1666","114.303,2408","114.359,4722","104.710,0000"
"30/11/2022","13:55:00","114.431,0396","114.487,2710","114.349,2483","114.425,9276","104.710,0000"
"30/11/2022","13:50:00","114.594,6220","114.640,6296","114.420,8157","114.431,0396","104.710,0000"
"30/11/2022","13:45:00","114.579,2862","114.707,0850","114.538,3905","114.594,6220","104.710,0000"
"30/11/2022","13:40:00","114.681,5252","114.737,7567","114.563,9503","114.584,3981","104.710,0000"
"30/11/2022","13:35:00","114.661,0774","114.686,6371","114.471,9352","114.686,6371","104.710,0000"
"30/11/2022","13:30:00","114.793,9881","114.829,7718","114.574,1742","114.661,0774","104.710,0000"
"30/11/2022","13:25:00","114.712,1969","114.834,8837","114.671,3013","114.793,9881","104.710,0000"
"30/11/2022","13:20:00","114.732,6447","114.804,2120","114.686,6371","114.707,0850","104.710,0000"
"30/11/2022","13:15:00","114.686,6371","114.778,6523","114.650,8535","114.727,5328","104.710,0000"
"30/11/2022","13:10:00","114.558,8384","114.742,8686","114.538,3905","114.686,6371","104.710,0000"
"30/11/2022","13:05:00","114.538,3905","114.604,8459","114.492,3830","114.553,7264","104.710,0000"
"30/11/2022","13:00:00","114.574,1742","114.671,3013","114.538,3905","114.538,3905","104.710,0000"
"30/11/2022","12:55:00","114.630,4057","114.788,8762","114.569,0623","114.569,0623","104.710,0000"
"30/11/2022","12:50:00","114.625,2937","114.834,8837","114.569,0623","114.630,4057","104.710,0000"
"30/11/2022","12:45:00","114.712,1969","114.768,4284","114.528,1666","114.625,2937","104.710,0000"
"30/11/2022","12:40:00","114.523,0547","114.788,8762","114.502,6069","114.712,1969","104.710,0000"
"30/11/2022","12:35:00","114.609,9579","114.666,1893","114.441,2635","114.523,0547","104.710,0000"
"30/11/2022","12:30:00","114.676,4132","114.788,8762","114.466,8232","114.604,8459","104.710,0000"
"30/11/2022","12:25:00","114.819,5479","114.875,7794","114.609,9579","114.671,3013","104.710,0000"
"30/11/2022","12:20:00","114.880,8913","114.916,6750","114.691,7491","114.814,4359","104.710,0000"
"30/11/2022","12:15:00","114.957,5706","114.983,1303","114.773,5403","114.880,8913","104.710,0000"
"30/11/2022","12:10:00","115.121,1530","115.197,8323","114.906,4511","114.962,6825","104.710,0000"
"30/11/2022","12:05:00","115.003,5782","115.146,7128","114.860,4435","115.126,2650","104.710,0000"
"30/11/2022","12:00:00","114.993,3542","115.029,1379","114.732,6447","114.998,4662","104.710,0000"
"30/11/2022","11:55:00","114.773,5403","115.024,0260","114.753,0925","114.988,2423","104.710,0000"
"30/11/2022","11:50:00","114.604,8459","114.829,7718","114.533,2786","114.773,5403","104.710,0000"
"30/11/2022","11:45:00","114.901,3391","114.952,4586","114.512,8308","114.599,7340","104.710,0000"
"30/11/2022","11:40:00","114.911,5630","115.090,4813","114.768,4284","114.896,2272","104.710,0000"
"30/11/2022","11:35:00","114.988,2423","115.121,1530","114.855,3316","114.911,5630","104.710,0000"
"30/11/2022","11:30:00","114.829,7718","115.018,9140","114.804,2120","114.993,3542","104.710,0000"
"30/11/2022","11:25:00","114.783,7642","114.855,3316","114.655,9654","114.829,7718","104.710,0000"
"30/11/2022","11:20:00","114.732,6447","114.937,1228","114.712,1969","114.783,7642","104.710,0000"
"30/11/2022","11:15:00","114.446,3754","114.742,8686","114.420,8157","114.732,6447","104.710,0000"
"30/11/2022","11:10:00","114.420,8157","114.517,9427","114.354,3603","114.446,3754","104.710,0000"
"30/11/2022","11:05:00","114.507,7188","114.569,0623","114.390,1439","114.420,8157","104.710,0000"
"30/11/2022","11:00:00","114.431,0396","114.553,7264","114.349,2483","114.512,8308","104.710,0000"
"30/11/2022","10:55:00","114.589,5101","114.620,1818","114.431,0396","114.431,0396","104.710,0000"
"30/11/2022","10:50:00","114.753,0925","114.758,2045","114.425,9276","114.589,5101","104.710,0000"
"30/11/2022","10:45:00","114.594,6220","114.799,1001","114.574,1742","114.753,0925","104.710,0000"
"30/11/2022","10:40:00","114.385,0320","114.635,5176","114.344,1364","114.599,7340","104.710,0000"
"30/11/2022","10:35:00","114.323,6886","114.471,9352","114.139,6583","114.385,0320","104.710,0000"
"30/11/2022","10:30:00","114.543,5025","114.594,6220","114.287,9049","114.323,6886","104.710,0000"
"30/11/2022","10:25:00","114.482,1591","114.640,6296","114.431,0396","114.543,5025","104.710,0000"
"30/11/2022","10:20:00","114.277,6810","114.538,3905","114.211,2256","114.482,1591","104.710,0000"
"30/11/2022","10:15:00","114.083,4268","114.354,3603","114.078,3149","114.277,6810","104.710,0000"
"30/11/2022","10:10:00","113.873,8368","114.160,1061","113.848,2771","114.078,3149","104.710,0000"
"30/11/2022","10:05:00","113.935,1802","114.083,4268","113.812,4934","113.873,8368","104.710,0000"
"30/11/2022","10:00:00","114.016,9715","114.165,2181","113.935,1802","113.935,1802","104.710,0000"
"30/11/2022","09:55:00","114.211,2256","114.277,6810","113.986,2998","114.022,0834","104.710,0000"
"30/11/2022","09:50:00","114.216,3376","114.308,3527","114.068,0910","114.211,2256","104.710,0000"
"30/11/2022","09:45:00","114.431,0396","114.466,8232","114.144,7703","114.216,3376","104.710,0000"
"30/11/2022","09:40:00","114.400,3678","114.487,2710","114.344,1364","114.431,0396","104.710,0000"
"30/11/2022","09:35:00","114.313,4647","114.405,4798","114.287,9049","114.405,4798","104.710,0000"
"30/11/2022","09:30:00","114.206,1137","114.333,9125","114.083,4268","114.308,3527","104.710,0000"
"30/11/2022","09:25:00","114.277,6810","114.395,2559","114.201,0017","114.206,1137","104.710,0000"
"30/11/2022","09:20:00","114.502,6069","114.512,8308","114.231,6734","114.272,5691","104.710,0000"
"30/11/2022","09:15:00","114.620,1818","114.645,7415","114.456,5993","114.502,6069","104.710,0000"
"30/11/2022","09:10:00","114.809,3240","114.824,6598","114.609,9579","114.620,1818","104.710,0000"
"30/11/2022","09:05:00","114.988,2423","115.013,8021","114.747,9806","114.814,4359","104.710,0000"
"30/11/2022","09:00:00","114.507,7188","114.998,4662","114.344,1364","114.988,2423","104.710,0000"
"29/11/2022","18:30:00","114.119,2105","114.119,2105","114.119,2105","114.119,2105","104.710,0000"
"29/11/2022","18:20:00","114.027,1954","114.129,4344","113.981,1878","114.129,4344","104.710,0000"
"29/11/2022","18:15:00","114.093,6507","114.119,2105","113.991,4117","114.022,0834","104.710,0000"
